time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,pressure_msl_min,pressure_msl_max,relative_humidity_2m_max
2024-11-21,29.5,21.0,25.5,31.0,23.4,0.0,0.0,0.0,10.9,27.0,349,16.41,3.64,35610.88,1013.5,1017.1,88
2024-11-22,29.9,23.9,26.8,32.5,27.0,0.0,0.0,0.0,15.5,33.1,321,16.18,3.71,35565.95,1012.8,1016.4,82
2024-11-23,30.8,24.9,27.5,33.2,28.9,0.0,0.0,0.0,18.8,40.3,326,15.89,4.04,35521.2,1013.4,1015.9,87
2024-11-24,29.4,25.2,27.2,31.5,28.1,0.0,0.0,0.0,15.4,34.9,315,15.77,4.16,35476.7,1012.4,1015.6,78
2024-11-25,30.0,21.5,25.5,33.1,25.3,0.0,0.0,0.0,13.0,30.2,5,15.15,3.18,31944.31,1012.8,1016.1,98
2024-11-26,32.2,22.4,26.4,33.2,26.5,0.0,0.0,0.0,11.1,26.3,31,15.67,3.59,35388.7,1013.6,1017.2,92
2024-11-27,32.1,22.3,26.6,33.6,25.5,0.0,0.0,0.0,11.9,28.1,7,15.74,3.63,35345.36,1012.7,1015.8,86
2024-11-28,28.8,23.0,25.9,31.7,26.5,0.3,0.3,3.0,22.2,41.0,326,14.54,3.49,35302.54,1013.4,1016.7,95
2024-11-29,26.2,23.1,24.8,26.1,22.6,0.0,0.0,0.0,24.2,50.8,312,14.89,4.47,35259.62,1015.9,1019.0,76
2024-11-30,25.8,22.9,24.1,25.3,22.3,0.0,0.0,0.0,25.8,52.2,306,14.83,4.56,35216.35,1015.4,1018.7,69
2024-12-01,25.7,22.8,23.9,23.9,21.2,0.0,0.0,0.0,26.1,54.7,308,14.31,4.96,35172.82,1013.2,1016.5,68
2024-12-02,25.8,22.4,23.6,24.0,21.1,0.0,0.0,0.0,21.0,41.0,313,14.22,4.62,35129.14,1013.3,1015.8,60
2024-12-03,27.6,20.6,24.0,26.1,22.2,0.0,0.0,0.0,15.6,32.4,354,15.58,4.05,35085.41,1014.7,1017.8,81
2024-12-04,26.9,19.0,23.2,26.0,19.3,0.0,0.0,0.0,13.3,31.0,15,15.58,3.67,35041.76,1016.5,1019.3,77
2024-12-05,26.0,19.8,23.3,27.4,21.9,0.0,0.0,0.0,13.3,31.7,353,15.13,3.11,34998.27,1016.4,1019.6,85
2024-12-06,27.9,22.2,24.8,28.6,24.8,0.0,0.0,0.0,16.6,36.7,342,15.18,3.58,34955.06,1016.4,1019.8,85
2024-12-07,27.5,23.9,25.4,28.2,25.3,0.0,0.0,0.0,20.2,43.2,322,15.1,4.12,34912.24,1016.8,1019.3,82
2024-12-08,29.2,22.2,24.8,28.3,22.2,0.0,0.0,0.0,13.2,29.2,24,15.54,3.82,34869.91,1017.2,1020.8,87
2024-12-09,27.0,19.0,22.7,26.2,18.0,0.0,0.0,0.0,12.4,28.1,34,15.81,3.75,34828.18,1016.3,1019.7,71
2024-12-10,26.4,19.5,23.2,27.6,21.9,0.0,0.0,0.0,12.5,28.4,326,14.76,3.12,34305.87,1015.3,1018.5,90
2024-12-11,26.9,20.8,23.6,27.3,21.8,0.0,0.0,0.0,13.1,30.2,10,14.82,3.41,34299.73,1016.9,1020.2,85
2024-12-12,27.6,18.8,22.6,27.1,18.6,0.0,0.0,0.0,11.5,22.3,62,15.16,3.42,34707.66,1015.5,1019.7,71
2024-12-13,25.6,19.2,22.4,26.7,21.2,0.0,0.0,0.0,12.0,29.2,270,14.64,2.91,34669.39,1014.9,1018.9,87
2024-12-14,26.5,19.1,22.5,25.9,21.4,0.0,0.0,0.0,16.8,37.4,277,15.09,3.62,33734.46,1015.3,1018.4,96
2024-12-15,24.2,21.0,22.4,23.4,19.5,0.1,0.1,1.0,21.9,46.8,309,13.58,3.84,34406.54,1017.8,1021.9,65
2024-12-16,23.7,20.4,21.8,21.8,19.2,0.0,0.0,0.0,21.3,38.2,315,14.23,4.07,33996.16,1020.2,1024.1,68
2024-12-17,25.2,18.6,21.9,24.9,19.5,0.0,0.0,0.0,19.4,40.7,311,14.5,3.47,33326.83,1017.7,1021.7,88
2024-12-18,23.5,20.4,21.8,21.1,18.8,0.2,0.2,1.0,22.9,48.2,307,11.92,3.87,31121.38,1016.6,1019.5,70
2024-12-19,23.9,20.9,22.0,22.2,19.2,0.0,0.0,0.0,20.8,43.9,310,14.66,4.23,32400.0,1015.5,1018.5,67
2024-12-20,25.0,19.6,22.1,24.5,20.1,0.0,0.0,0.0,12.1,27.0,320,15.06,3.36,33972.61,1015.7,1019.3,74
2024-12-21,23.5,17.9,20.7,22.2,19.1,0.0,0.0,0.0,13.0,31.3,276,15.08,3.18,33966.12,1014.4,1017.7,89
2024-12-22,23.3,18.2,20.4,21.2,18.1,1.7,1.7,4.0,24.2,49.3,298,12.56,3.25,33832.01,1014.6,1017.1,77
2024-12-23,22.7,18.9,20.6,21.8,18.5,0.0,0.0,0.0,20.1,42.1,298,13.58,3.02,33320.76,1015.3,1018.3,85
2024-12-24,25.2,18.7,21.1,26.0,20.5,0.1,0.1,1.0,14.5,30.6,304,14.15,2.77,33569.59,1016.1,1019.2,86
2024-12-25,24.4,17.8,21.1,24.4,19.3,0.0,0.0,0.0,11.9,24.1,310,14.82,2.91,33068.29,1017.3,1020.3,92
2024-12-26,24.6,19.4,21.8,25.2,21.1,0.0,0.0,0.0,12.6,29.9,352,14.01,2.84,33191.44,1019.4,1023.1,86
2024-12-27,26.0,17.7,21.3,25.5,19.5,0.0,0.0,0.0,14.6,32.0,26,15.07,3.05,33499.55,1019.7,1024.1,92
2024-12-28,27.0,16.1,21.3,26.4,16.9,0.0,0.0,0.0,12.9,26.6,16,15.05,3.19,33431.54,1018.9,1022.8,86
2024-12-29,26.4,17.2,21.3,25.7,17.8,0.0,0.0,0.0,10.4,25.6,325,14.85,3.08,33242.59,1018.5,1021.6,91
2024-12-30,26.2,17.2,21.3,27.3,19.0,0.0,0.0,0.0,10.8,23.8,353,13.41,2.57,32467.39,1015.9,1020.7,96
2024-12-31,27.4,17.6,21.4,27.6,20.1,0.0,0.0,0.0,9.2,19.4,101,12.41,2.45,26178.79,1015.2,1019.3,99
2025-01-01,24.5,18.3,20.9,25.0,17.8,0.7,0.7,4.0,22.9,47.9,309,11.94,3.0,26028.49,1015.2,1019.3,87
2025-01-02,22.4,19.7,20.5,17.9,16.4,0.0,0.0,0.0,27.7,59.0,307,13.16,4.91,33077.2,1018.3,1021.4,59
2025-01-03,21.2,17.3,19.7,18.2,15.9,0.0,0.0,0.0,22.9,47.5,310,14.32,4.28,33188.65,1020.1,1022.9,76
2025-01-04,22.9,15.1,19.1,20.4,13.5,0.0,0.0,0.0,21.3,46.1,319,13.78,3.57,33273.47,1020.2,1023.9,80
2025-01-05,23.0,18.0,20.7,20.4,17.8,0.0,0.0,0.0,15.9,36.4,318,14.05,3.96,32727.06,1019.9,1022.8,70
2025-01-06,22.7,15.0,18.9,22.2,15.4,0.0,0.0,0.0,13.1,31.0,25,15.63,2.96,33605.94,1017.6,1022.3,90
2025-01-07,24.4,14.6,19.0,24.2,15.0,0.0,0.0,0.0,11.8,27.0,320,15.11,2.83,31718.48,1017.7,1022.1,99
2025-01-08,23.7,17.0,20.0,22.5,18.0,0.0,0.0,0.0,13.6,31.3,316,11.52,2.48,28507.63,1016.4,1020.2,85
2025-01-09,21.8,18.7,20.1,20.6,17.9,0.4,0.4,4.0,18.0,39.2,291,14.15,3.22,33367.32,1014.8,1018.4,77
2025-01-10,24.6,17.8,20.6,24.1,18.5,0.0,0.0,0.0,13.0,30.6,357,15.55,3.16,33708.86,1016.2,1019.9,82
2025-01-11,26.6,17.3,20.7,24.3,17.5,0.0,0.0,0.0,13.4,32.4,30,16.06,3.38,33938.73,1016.8,1021.1,88
2025-01-12,24.4,15.5,19.7,22.9,17.1,0.0,0.0,0.0,12.6,26.3,339,14.93,2.94,31700.13,1017.0,1020.6,99
2025-01-13,23.5,18.2,21.1,22.6,19.3,0.1,0.1,1.0,19.7,42.5,309,14.98,3.44,33174.03,1018.3,1020.7,86
2025-01-14,21.9,19.1,20.4,20.4,18.3,0.2,0.2,2.0,17.1,37.4,305,13.83,3.36,33133.75,1018.9,1021.6,76
2025-01-15,24.0,18.1,21.0,23.5,18.1,0.0,0.0,0.0,14.4,32.8,345,15.98,3.47,33965.55,1019.9,1023.8,77
2025-01-16,23.9,16.9,20.2,24.6,18.6,0.0,0.0,0.0,15.7,35.3,312,15.3,2.96,33968.38,1019.9,1022.8,94
2025-01-17,22.4,16.8,19.3,21.3,17.7,0.0,0.0,0.0,14.2,33.8,257,15.4,2.84,33982.63,1015.5,1020.0,96
2025-01-18,22.4,17.8,20.0,20.0,16.5,0.0,0.0,0.0,23.8,50.0,287,15.3,3.94,33958.01,1013.6,1017.1,82
2025-01-19,21.4,18.3,19.6,19.6,15.8,0.0,0.0,0.0,19.9,40.3,297,15.72,4.08,34231.09,1015.4,1018.4,65
2025-01-20,21.6,17.7,19.4,20.1,16.6,0.0,0.0,0.0,16.6,37.4,307,16.35,3.67,34594.95,1016.6,1020.0,69
2025-01-21,22.3,18.4,20.0,20.3,16.5,0.0,0.0,0.0,22.4,46.1,309,16.35,4.27,34087.55,1017.0,1020.2,70
2025-01-22,24.5,19.0,21.1,21.7,15.9,0.0,0.0,0.0,22.4,42.5,5,16.8,5.28,34753.43,1018.4,1022.1,54
2025-01-23,25.2,16.5,20.0,22.4,14.0,0.0,0.0,0.0,20.5,44.3,47,16.97,4.73,35125.9,1019.0,1023.9,59
2025-01-24,22.5,15.4,18.7,20.9,12.9,0.0,0.0,0.0,12.8,31.0,14,17.17,3.87,35268.11,1016.7,1020.3,68
2025-01-25,23.1,13.7,18.7,22.3,14.1,0.0,0.0,0.0,12.3,30.2,338,16.16,3.06,33084.31,1016.2,1020.0,98
2025-01-26,23.3,15.5,19.7,23.4,16.1,0.0,0.0,0.0,12.8,29.9,357,16.87,3.18,35418.11,1015.2,1019.6,88
2025-01-27,23.7,18.5,20.7,24.3,19.4,0.0,0.0,0.0,15.0,31.7,324,14.57,2.77,34688.74,1013.9,1017.4,88
2025-01-28,22.9,19.2,20.9,22.9,18.9,0.0,0.0,0.0,19.1,41.8,317,16.52,3.41,34674.13,1014.5,1017.9,88
2025-01-29,22.2,18.8,20.2,21.6,18.0,0.0,0.0,0.0,18.7,41.8,317,17.16,3.7,35709.2,1016.9,1020.3,76
2025-01-30,22.8,18.6,20.4,21.5,17.4,0.0,0.0,0.0,21.3,45.7,320,16.18,3.94,31035.07,1017.6,1021.1,78
2025-01-31,21.9,18.7,20.0,19.0,15.3,0.0,0.0,0.0,22.0,46.4,310,16.41,4.67,35917.62,1016.4,1019.7,68
2025-02-01,24.0,15.5,19.7,22.9,16.3,0.0,0.0,0.0,16.9,35.6,357,17.65,3.77,35961.1,1015.5,1019.3,86
2025-02-02,22.1,17.6,19.9,19.8,15.7,1.0,1.0,1.0,22.2,46.8,312,16.64,4.3,36128.05,1015.9,1019.2,75
2025-02-03,22.3,17.9,19.8,19.8,15.1,0.0,0.0,0.0,20.2,40.0,307,15.37,4.5,36126.13,1016.6,1020.4,64
2025-02-04,22.0,17.4,19.5,21.4,16.6,0.0,0.0,0.0,14.9,31.0,314,17.96,3.99,36214.55,1018.3,1021.5,72
2025-02-05,22.7,14.3,17.9,23.3,14.8,0.0,0.0,0.0,9.7,25.6,26,18.01,3.14,35876.58,1014.9,1019.4,91
2025-02-06,27.4,14.8,20.7,23.6,14.0,0.0,0.0,0.0,19.5,41.4,138,17.94,4.63,36258.71,1011.4,1016.0,90
2025-02-07,27.8,19.0,22.7,26.3,16.7,0.0,0.0,0.0,24.6,50.0,155,14.17,4.51,33140.96,1011.2,1016.0,72
2025-02-08,24.3,18.9,21.1,25.4,18.9,0.1,0.1,1.0,20.0,42.8,258,15.71,3.35,36509.87,1011.0,1015.3,86
2025-02-09,21.8,18.4,19.8,20.9,17.0,0.0,0.0,0.0,19.9,43.6,329,17.9,3.95,35560.97,1013.7,1017.0,83
2025-02-10,20.6,16.8,18.7,19.9,16.1,0.0,0.0,0.0,18.7,41.4,318,18.26,3.55,33776.1,1015.7,1019.4,85
2025-02-11,23.4,16.1,19.4,23.4,16.6,0.0,0.0,0.0,15.0,33.8,11,18.46,3.56,36894.84,1016.1,1019.9,87
2025-02-12,30.8,17.5,23.0,29.4,16.5,0.0,0.0,0.0,16.6,36.7,105,17.62,4.58,37068.84,1014.1,1018.5,78
2025-02-13,31.0,20.8,24.7,32.1,20.5,0.0,0.0,0.0,14.6,32.8,119,18.21,4.76,37108.92,1013.8,1018.0,64
2025-02-14,26.5,20.4,23.1,25.9,21.4,0.0,0.0,0.0,18.2,33.1,2,10.07,2.95,12324.05,1015.0,1019.3,85
2025-02-15,23.7,19.6,21.4,25.3,21.2,0.0,0.0,0.0,16.4,37.8,336,17.2,3.11,32496.25,1013.8,1017.0,94
2025-02-16,24.7,20.1,21.9,26.0,21.5,0.1,0.1,1.0,16.7,37.8,11,14.4,3.02,32570.64,1012.5,1016.7,92
2025-02-17,29.4,20.4,23.8,28.4,21.0,1.5,1.5,3.0,22.1,42.1,41,15.42,4.11,33526.7,1012.0,1015.6,90
2025-02-18,25.5,20.7,22.0,25.7,21.2,0.9,0.9,4.0,15.7,37.1,345,8.56,2.09,10800.0,1013.5,1017.9,87
2025-02-19,23.4,19.1,21.2,23.1,20.0,0.1,0.1,1.0,16.9,37.8,324,16.33,3.41,36762.94,1013.5,1018.2,88
2025-02-20,25.5,18.7,21.7,25.0,20.5,0.3,0.3,1.0,16.2,34.9,15,15.89,3.45,33009.59,1010.0,1014.2,90
2025-02-21,30.1,20.6,23.7,29.5,19.7,0.1,0.1,1.0,17.2,34.6,15,18.05,4.5,36414.82,1011.7,1015.4,94
2025-02-22,26.7,19.9,22.5,28.6,22.1,0.0,0.0,0.0,10.7,25.9,2,19.44,3.88,38436.58,1013.9,1018.0,96
2025-02-23,35.3,20.4,26.3,33.9,19.8,0.0,0.0,0.0,16.6,34.9,106,19.22,5.48,37276.82,1008.8,1014.7,73
2025-02-24,24.9,21.3,22.8,25.9,21.7,0.0,0.0,0.0,22.0,46.1,328,18.11,3.8,35977.38,1011.0,1015.2,95
2025-02-25,22.4,18.2,20.6,21.9,14.3,0.2,0.2,1.0,32.8,66.2,325,15.4,4.43,35646.28,1013.6,1020.5,82
2025-02-26,20.8,17.6,19.0,19.5,15.4,0.0,0.0,0.0,21.8,46.1,317,19.55,4.34,37172.14,1018.4,1021.8,72
2025-02-27,21.3,18.4,19.6,20.0,16.3,0.0,0.0,0.0,22.6,48.2,322,19.39,4.28,37306.2,1017.4,1020.8,75
2025-02-28,21.4,17.9,19.4,20.1,16.1,0.0,0.0,0.0,22.5,47.9,313,20.1,4.44,38512.59,1015.6,1019.9,75
2025-03-01,21.7,17.8,19.4,21.9,17.0,0.0,0.0,0.0,14.3,34.6,310,20.19,3.94,39175.93,1013.7,1017.9,79
2025-03-02,22.4,17.3,19.9,21.2,16.0,0.0,0.0,0.0,24.4,49.0,313,20.56,4.42,39231.9,1013.6,1017.7,86
2025-03-03,21.8,17.6,19.5,20.8,14.4,0.0,0.0,0.0,24.9,46.1,323,21.47,5.07,39288.16,1016.7,1020.7,69
2025-03-04,28.4,16.1,21.2,28.2,15.5,0.0,0.0,0.0,15.2,26.6,52,19.48,4.51,38795.76,1014.3,1019.1,82
2025-03-05,30.6,19.7,23.8,28.6,18.3,0.0,0.0,0.0,23.9,49.0,108,16.19,5.61,28800.0,1015.1,1018.2,62
2025-03-06,32.4,20.7,24.6,32.5,19.6,0.0,0.0,0.0,19.3,39.6,100,20.82,5.93,39457.79,1014.1,1017.5,67
2025-03-07,35.4,22.2,26.8,36.0,19.1,0.0,0.0,0.0,16.8,31.3,96,21.27,6.74,39514.34,1010.5,1015.8,54
2025-03-08,34.6,22.2,27.8,30.2,18.2,0.0,0.0,0.0,27.5,56.2,155,21.68,8.2,37552.67,1006.3,1012.0,47
2025-03-09,29.7,22.6,25.5,29.8,22.2,0.0,0.0,0.0,28.5,60.5,39,20.58,5.88,32803.52,1006.7,1013.4,69
2025-03-10,29.2,21.4,24.4,29.7,21.9,0.0,0.0,0.0,22.0,45.7,29,18.48,4.98,33857.76,1011.3,1014.4,79
2025-03-11,32.4,21.8,25.6,31.4,21.6,0.0,0.0,0.0,15.9,29.5,31,12.53,4.04,16360.0,1011.4,1015.5,64
2025-03-12,30.2,21.7,24.5,31.0,22.7,0.1,0.1,1.0,16.6,36.7,322,18.49,4.4,30865.51,1012.1,1016.2,83
2025-03-13,24.6,21.0,22.6,24.0,20.9,0.3,0.3,1.0,21.0,45.7,306,18.47,4.4,37355.2,1013.0,1016.6,79
2025-03-14,25.3,19.4,22.0,27.2,20.7,0.0,0.0,0.0,16.5,36.0,292,22.23,4.24,39600.0,1012.3,1015.9,93
2025-03-15,27.4,18.4,22.2,28.9,20.5,0.0,0.0,0.0,16.1,35.3,322,22.05,4.35,39241.1,1012.4,1016.5,94
2025-03-16,31.9,19.3,24.1,31.6,21.7,0.0,0.0,0.0,18.2,39.2,355,22.02,4.89,38145.7,1012.6,1017.5,95
2025-03-17,26.5,20.9,23.0,27.3,23.2,0.6,0.6,2.0,14.0,32.0,313,18.95,3.88,32400.0,1013.9,1017.1,90
2025-03-18,27.8,19.1,22.9,27.1,21.4,0.0,0.0,0.0,14.0,32.8,304,22.62,4.86,39600.0,1013.1,1015.9,93
2025-03-19,29.1,18.4,23.2,28.9,20.0,0.0,0.0,0.0,12.6,31.3,304,23.07,4.89,39600.0,1013.1,1016.2,90
2025-03-20,33.1,18.0,24.2,33.4,19.3,0.0,0.0,0.0,11.9,26.6,58,23.49,5.04,39600.0,1012.9,1016.9,87
2025-03-21,36.9,21.1,28.4,33.9,20.0,0.0,0.0,0.0,21.6,46.4,137,23.16,7.26,39600.0,1013.0,1016.9,71
2025-03-22,36.2,25.0,28.6,33.7,22.3,0.0,0.0,0.0,21.0,43.2,132,22.71,7.84,39600.0,1011.5,1015.0,49
2025-03-23,33.0,23.1,26.4,32.3,21.6,0.0,0.0,0.0,22.0,46.1,9,19.74,5.97,34188.19,1011.5,1015.6,82
2025-03-24,25.4,20.1,23.1,25.3,18.0,0.0,0.0,0.0,28.9,60.1,310,22.12,4.99,37912.48,1014.7,1018.3,92
2025-03-25,23.2,19.7,21.0,21.1,16.9,0.0,0.0,0.0,29.3,61.2,299,23.52,5.88,39600.0,1014.2,1017.1,70
2025-03-26,24.4,19.8,21.7,24.7,17.4,0.0,0.0,0.0,22.4,45.7,304,23.57,5.28,39600.0,1011.8,1014.9,80
2025-03-27,25.9,19.4,22.1,27.7,20.1,0.0,0.0,0.0,18.6,40.3,335,23.72,4.64,39600.0,1012.4,1015.7,86
2025-03-28,26.8,20.7,23.1,29.1,22.3,0.0,0.0,0.0,15.1,34.2,342,21.18,4.31,39600.0,1012.2,1016.0,91
2025-03-29,30.7,19.8,23.9,33.2,22.4,0.0,0.0,0.0,17.7,38.9,4,23.16,4.8,39600.0,1010.9,1014.9,94
2025-03-30,32.1,20.5,25.2,34.3,22.7,0.0,0.0,0.0,15.0,33.1,20,23.66,5.38,39600.0,1011.0,1014.7,90
2025-03-31,35.0,20.8,26.9,35.2,22.1,0.0,0.0,0.0,14.4,31.0,12,23.88,5.76,39600.0,1010.8,1014.8,81
2025-04-01,33.5,21.1,26.3,33.1,22.4,0.0,0.0,0.0,14.1,33.5,346,24.08,5.87,39600.0,1010.0,1013.4,79
2025-04-02,33.0,20.1,25.6,33.0,22.6,0.0,0.0,0.0,13.8,33.5,299,24.07,5.47,39600.0,1008.8,1012.2,88
2025-04-03,35.6,20.5,26.1,36.5,23.0,0.0,0.0,0.0,16.0,37.1,300,24.1,5.52,39600.0,1009.0,1011.9,87
2025-04-04,40.3,21.9,30.6,38.0,23.5,0.0,0.0,0.0,15.6,35.6,157,24.26,6.78,39600.0,1008.8,1012.4,77
2025-04-05,39.3,25.4,31.1,35.0,21.9,0.0,0.0,0.0,20.3,43.9,144,24.61,8.79,39600.0,1009.4,1013.3,53
2025-04-06,39.0,24.8,30.4,38.3,22.8,0.0,0.0,0.0,14.4,31.7,105,24.36,7.63,39630.64,1009.0,1012.8,64
2025-04-07,37.8,23.5,29.0,37.4,24.7,0.0,0.0,0.0,17.8,39.2,343,23.89,6.31,39618.51,1010.2,1012.7,69
2025-04-08,33.7,23.3,28.2,35.7,26.5,0.0,0.0,0.0,17.5,37.1,292,24.11,6.37,39600.0,1009.6,1012.4,85
2025-04-09,30.6,24.5,27.2,31.7,26.5,0.0,0.0,0.0,21.1,46.4,276,24.57,6.17,39710.08,1008.1,1011.6,79
2025-04-10,32.4,21.6,25.7,36.7,25.2,0.0,0.0,0.0,15.8,35.6,281,24.56,5.14,39554.7,1004.4,1008.7,98
2025-04-11,35.4,20.6,26.7,36.0,23.3,0.0,0.0,0.0,14.5,37.4,344,24.56,5.6,39118.48,1002.2,1005.2,99
2025-04-12,37.4,24.9,30.2,39.5,24.6,0.0,0.0,0.0,16.7,33.8,31,24.74,6.88,39920.88,1002.1,1005.4,72
2025-04-13,40.4,26.1,32.3,39.9,25.5,0.0,0.0,0.0,18.9,35.6,101,24.87,8.33,39912.55,1004.0,1009.2,54
2025-04-14,41.9,25.0,31.7,41.3,29.7,0.0,0.0,0.0,19.4,40.7,345,24.39,7.35,40029.88,1006.4,1010.1,85
2025-04-15,36.2,26.0,29.1,35.9,28.8,0.0,0.0,0.0,25.3,54.0,327,18.65,4.88,31977.25,1007.6,1010.3,80
2025-04-16,31.3,25.2,27.9,32.3,27.2,0.0,0.0,0.0,24.8,51.8,313,24.73,6.53,40015.3,1008.7,1011.8,85
2025-04-17,29.1,25.1,26.7,31.0,25.3,0.0,0.0,0.0,22.6,46.8,308,25.08,6.6,40268.93,1009.2,1012.0,72
2025-04-18,27.9,24.1,25.7,28.4,24.1,0.0,0.0,0.0,23.8,51.1,303,24.87,6.36,40264.07,1009.2,1011.9,72
2025-04-19,29.0,23.7,25.9,29.4,23.8,0.0,0.0,0.0,18.2,40.0,305,24.88,6.5,40258.92,1009.3,1011.9,68
2025-04-20,29.5,24.1,26.4,30.2,24.4,0.0,0.0,0.0,19.1,39.2,311,25.32,6.65,40523.18,1009.4,1012.1,64
2025-04-21,33.9,23.4,27.8,33.6,25.7,0.0,0.0,0.0,13.5,30.2,340,25.4,6.1,40520.23,1010.1,1013.4,70
2025-04-22,36.7,22.5,29.5,37.0,24.3,0.0,0.0,0.0,12.0,31.0,15,24.85,6.18,40517.0,1011.4,1014.4,80
2025-04-23,40.8,25.1,31.4,41.4,26.0,0.0,0.0,0.0,14.9,34.6,338,25.13,7.2,40652.32,1008.3,1012.2,56
2025-04-24,32.7,25.0,28.5,34.4,27.7,0.0,0.0,0.0,16.8,39.6,287,25.55,6.38,40789.93,1006.4,1009.3,81
2025-04-25,34.3,22.1,27.7,38.6,26.2,0.0,0.0,0.0,13.9,32.8,330,24.8,5.62,39600.0,1005.6,1009.0,99
2025-04-26,41.5,23.9,31.3,40.7,27.4,0.0,0.0,0.0,13.6,28.1,47,22.91,6.24,39268.07,1004.9,1008.1,82
2025-04-27,42.7,28.1,34.1,41.8,27.2,0.0,0.0,0.0,17.6,37.1,38,24.11,8.45,38280.63,1005.6,1008.5,46
2025-04-28,42.2,28.1,34.0,41.2,27.8,0.0,0.0,0.0,20.0,39.2,344,25.56,8.24,40059.05,1004.2,1007.5,47
2025-04-29,42.8,26.5,33.7,42.5,27.2,0.0,0.0,0.0,17.5,34.9,2,26.04,7.71,41218.16,1002.8,1006.1,54
2025-04-30,40.2,26.7,32.6,41.0,27.8,0.0,0.0,0.0,19.8,35.3,1,25.87,7.33,41365.91,1004.4,1007.1,59
2025-05-01,39.7,26.2,32.0,40.5,29.0,0.0,0.0,0.0,15.4,34.9,309,25.79,6.95,41367.58,1005.7,1008.2,65
2025-05-02,39.0,26.3,32.1,40.2,30.4,0.0,0.0,0.0,12.9,31.7,308,25.62,6.86,41369.07,1005.8,1009.1,73
2025-05-03,40.6,26.9,33.0,40.8,32.1,0.0,0.0,0.0,13.2,31.3,291,25.47,7.12,40920.68,1004.3,1007.4,84
2025-05-04,42.9,27.3,33.8,41.8,30.3,0.0,0.0,0.0,16.5,37.1,267,25.69,7.89,41069.86,1002.3,1006.2,69
2025-05-05,40.9,27.1,33.4,40.9,31.1,0.0,0.0,0.0,18.2,40.3,296,25.9,7.35,41689.45,1002.5,1005.4,74
2025-05-06,35.5,29.0,32.1,38.7,30.7,0.0,0.0,0.0,29.0,53.3,304,25.69,8.08,41839.34,1003.6,1006.1,68
2025-05-07,31.9,27.3,29.7,30.7,27.3,0.0,0.0,0.0,33.3,68.0,300,26.12,8.78,41956.64,1005.0,1008.4,63
2025-05-08,31.9,27.2,29.2,33.0,26.9,0.0,0.0,0.0,27.9,56.5,298,26.3,8.24,42263.66,1003.4,1006.9,61
2025-05-09,32.2,26.6,28.9,35.3,28.5,0.0,0.0,0.0,23.2,48.6,302,26.3,6.87,42263.53,1005.2,1007.6,71
2025-05-10,32.8,24.8,28.3,36.5,28.8,0.0,0.0,0.0,16.0,36.7,324,26.31,6.03,42418.85,1005.8,1009.3,85
2025-05-11,33.5,25.1,29.1,39.7,30.3,0.0,0.0,0.0,17.5,38.9,338,25.43,5.92,42262.45,1004.5,1008.1,89
2025-05-12,37.2,26.6,31.6,40.4,30.8,0.0,0.0,0.0,17.6,37.4,8,25.82,7.19,42418.7,1002.8,1005.7,82
2025-05-13,42.0,26.6,33.5,42.5,29.1,0.0,0.0,0.0,16.3,32.4,33,26.29,7.81,42701.54,1002.5,1005.9,68
2025-05-14,42.9,27.5,34.0,42.5,28.1,0.0,0.0,0.0,19.4,42.1,149,26.17,8.28,42860.98,1003.8,1006.9,61
2025-05-15,40.1,29.6,33.3,41.0,28.7,0.0,0.0,0.0,18.8,42.5,307,26.18,8.36,42862.31,1005.0,1008.1,59
2025-05-16,38.1,27.3,32.0,39.0,30.3,0.0,0.0,0.0,20.6,46.4,287,26.54,7.5,42991.74,1005.1,1007.3,76
2025-05-17,34.1,28.3,30.7,37.5,30.9,0.0,0.0,0.0,28.3,56.9,285,26.2,7.39,42993.51,1004.4,1006.3,78
2025-05-18,34.7,27.2,30.4,37.5,29.8,0.0,0.0,0.0,16.3,37.4,288,26.53,7.08,43155.92,1003.5,1006.8,86
2025-05-19,34.8,26.4,30.1,38.4,32.3,0.0,0.0,0.0,17.6,39.2,304,26.1,6.3,43319.22,1001.9,1005.1,91
2025-05-20,37.4,26.4,31.1,42.2,33.1,0.0,0.0,0.0,16.9,39.2,298,26.23,6.42,43291.47,1000.4,1003.6,93
2025-05-21,39.7,26.7,32.0,44.7,32.6,0.0,0.0,0.0,16.3,36.4,312,26.41,6.65,43456.18,1000.4,1003.2,90
2025-05-22,40.8,27.5,33.7,43.8,33.6,0.0,0.0,0.0,12.8,28.1,312,26.73,6.86,43751.59,998.5,1002.4,85
2025-05-23,42.0,28.7,34.6,46.8,34.0,0.0,0.0,0.0,16.1,31.7,353,26.53,7.38,43720.84,995.7,999.5,82
2025-05-24,46.1,28.8,35.6,45.1,33.3,0.0,0.0,0.0,14.8,33.8,5,26.78,7.83,43692.28,995.6,998.7,74
2025-05-25,42.8,28.9,34.3,43.7,33.3,0.0,0.0,0.0,18.0,38.5,294,26.75,7.36,43771.82,996.7,1000.7,74
2025-05-26,41.0,30.5,34.7,43.3,35.1,0.0,0.0,0.0,16.1,35.3,315,26.54,8.13,43778.88,999.6,1002.3,75
